,bracket_pricing,quantity,diameter,wall,length,end_a_1x,end_a_2x,end_x_1x,end_x_2x,num_boss,other,end_a_forming,end_x_forming,no_of_components,total_component_weight,SP-0019,SP-0035,SP-0039,SP-0046,SP-0048,cost
21226,1.0,20.0,19.05,1.65,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.122,0.0,0.0,0.0,0.0,0.0,5.244181323
21227,1.0,5.0,6.35,0.89,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.051,0.0,1.0,0.0,0.0,0.0,14.21632178
21228,1.0,10.0,6.35,0.89,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.051,0.0,1.0,0.0,0.0,0.0,11.06146681
21229,1.0,15.0,6.35,0.89,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.051,0.0,1.0,0.0,0.0,0.0,10.00984849
21230,1.0,20.0,6.35,0.89,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.051,0.0,1.0,0.0,0.0,0.0,7.038609416
21231,1.0,1.0,9.52,1.65,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,30.22150754
21232,1.0,6.0,9.52,1.65,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,7.489302983
21233,1.0,20.0,9.52,1.65,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,2.459340207
21234,1.0,1.0,9.52,1.65,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,30.22150754
21235,1.0,6.0,9.52,1.65,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,7.489302983
21236,1.0,20.0,9.52,1.65,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,2.459340207
21237,1.0,1.0,19.05,1.65,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,38.90987798
21238,1.0,6.0,19.05,1.65,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,10.56347824
21239,1.0,20.0,19.05,1.65,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,5.338771331
21240,1.0,1.0,25.4,2.11,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,38.85980092
21241,1.0,6.0,25.4,2.11,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,10.51340118
21242,1.0,20.0,25.4,2.11,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,5.285912209
21243,1.0,1.0,25.4,3.05,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,33.90495373
21244,1.0,6.0,25.4,3.05,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,10.19346439
21245,1.0,20.0,25.4,3.05,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,5.820067548
21246,1.0,1.0,12.7,1.65,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.098,0.0,0.0,0.0,0.0,0.0,31.68208855
21247,1.0,6.0,12.7,1.65,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.098,0.0,0.0,0.0,0.0,0.0,7.9705992
21248,1.0,20.0,12.7,1.65,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.098,0.0,0.0,0.0,0.0,0.0,3.597202361
21249,1.0,1.0,25.4,3.05,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,33.16214397
21250,1.0,6.0,25.4,3.05,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,9.450654619
21251,1.0,20.0,25.4,3.05,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.387,0.0,0.0,0.0,0.0,0.0,5.080039839
21252,1.0,1.0,12.7,1.65,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,27.62584644
21253,1.0,6.0,12.7,1.65,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,6.070452864
21254,1.0,20.0,12.7,1.65,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,2.089326352
21255,1.0,1.0,9.52,1.65,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,31.03943291
21256,1.0,6.0,9.52,1.65,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,7.806457715
21257,1.0,20.0,9.52,1.65,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,2.665212577
21258,1.0,1.0,12.7,1.24,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,30.33835402
21259,1.0,6.0,12.7,1.24,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,6.626864675
21260,1.0,20.0,12.7,1.24,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,2.256249896
21261,1.0,1.0,12.7,1.24,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,30.51918786
21262,1.0,6.0,12.7,1.24,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,6.267979057
21263,1.0,20.0,12.7,1.24,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,1.797210151
21264,1.0,1.0,15.88,1.24,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.112,0.0,0.0,0.0,0.0,0.0,36.03879303
21265,1.0,6.0,15.88,1.24,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.112,0.0,0.0,0.0,0.0,0.0,7.695175353
21266,1.0,20.0,15.88,1.24,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.112,0.0,0.0,0.0,0.0,0.0,2.467686384
21267,1.0,1.0,15.88,1.65,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.112,0.0,0.0,0.0,0.0,0.0,36.0610495
21268,1.0,6.0,15.88,1.65,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.112,0.0,0.0,0.0,0.0,0.0,7.717431826
21269,1.0,20.0,15.88,1.65,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.112,0.0,0.0,0.0,0.0,0.0,2.489942857
21270,0.0,1.0,15.88,2.41,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.187,0.0,0.0,0.0,0.0,0.0,4.462422728
21271,1.0,1.0,9.52,0.89,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,12.20767514
21272,1.0,2.0,9.52,0.89,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,8.243240988
21273,1.0,3.0,9.52,0.89,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,6.924544994
21274,1.0,5.0,9.52,0.89,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,4.963193359
21275,1.0,10.0,9.52,0.89,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,4.303845362
21276,1.0,20.0,9.52,0.89,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,3.972780334
21277,1.0,1.0,9.52,0.89,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,12.20767514
21278,1.0,2.0,9.52,0.89,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,8.243240988
21279,1.0,3.0,9.52,0.89,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,6.924544994
21280,1.0,5.0,9.52,0.89,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,4.963193359
21281,1.0,10.0,9.52,0.89,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,4.303845362
21282,1.0,20.0,9.52,0.89,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,3.972780334
21283,1.0,1.0,9.52,0.89,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,16.1248143
21284,1.0,2.0,9.52,0.89,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,10.17677203
21285,1.0,3.0,9.52,0.89,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,8.195945984
21286,1.0,5.0,9.52,0.89,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,5.569682233
21287,1.0,10.0,9.52,0.89,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,4.57648715
21288,1.0,20.0,9.52,0.89,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,4.081280637
21289,1.0,1.0,9.52,0.89,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,10.91401768
21290,1.0,2.0,9.52,0.89,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,6.944019408
21291,1.0,3.0,9.52,0.89,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,5.625323414
21292,1.0,5.0,9.52,0.89,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,3.850369736
21293,1.0,10.0,9.52,0.89,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,3.18823968
21294,1.0,20.0,9.52,0.89,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,2.857174652
21295,1.0,50.0,9.52,0.89,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,2.659648459
21296,0.0,1.0,15.88,1.65,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.157,0.0,0.0,0.0,0.0,0.0,3.307868219
21297,0.0,1.0,15.88,1.65,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,0.0,0.0,0.0,0.0,2.53723786
21298,0.0,1.0,15.88,1.65,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.338,0.0,0.0,0.0,0.0,0.0,3.494266176
21299,0.0,1.0,15.88,1.65,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,0.0,0.0,0.0,0.0,2.826572002
21300,0.0,20.0,25.4,3.05,164.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.434,0.0,0.0,0.0,0.0,0.0,13.65712791
21301,0.0,20.0,25.4,3.05,158.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.434,0.0,0.0,0.0,0.0,0.0,11.5038142
21302,1.0,1.0,25.4,3.05,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.439,0.0,0.0,0.0,0.0,0.0,40.05330425
21303,1.0,6.0,25.4,3.05,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.439,0.0,0.0,0.0,0.0,0.0,11.70968657
21304,1.0,20.0,25.4,3.05,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.439,0.0,0.0,0.0,0.0,0.0,6.482197604
21305,1.0,1.0,19.05,3.05,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.21,0.0,0.0,0.0,0.0,0.0,20.35910818
21306,1.0,1.0,9.52,1.24,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,30.59430346
21307,1.0,6.0,9.52,1.24,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,6.34587671
21308,1.0,20.0,9.52,1.24,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,1.872325746
21309,0.0,1.0,12.7,1.65,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.157,0.0,1.0,0.0,0.0,0.0,3.143726735
21310,1.0,1.0,9.52,1.65,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,30.62490611
21311,1.0,6.0,9.52,1.65,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,7.330725617
21312,1.0,20.0,9.52,1.65,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,2.189480478
21313,1.0,1.0,12.7,1.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.175,0.0,0.0,0.0,0.0,0.0,34.52813496
21314,1.0,6.0,12.7,1.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.175,0.0,0.0,0.0,0.0,0.0,10.81942767
21315,1.0,20.0,12.7,1.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.175,0.0,0.0,0.0,0.0,0.0,6.446030836
21316,0.0,1.0,12.7,0.89,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.098,0.0,0.0,0.0,0.0,0.0,4.712808043
21317,0.0,1.0,12.7,1.65,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.157,0.0,1.0,0.0,0.0,0.0,3.263355275
21318,1.0,1.0,15.88,1.65,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,1.0,0.0,0.0,0.0,3.758561787
21319,1.0,1.0,15.88,1.65,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,1.0,0.0,0.0,0.0,3.341252928
21320,1.0,1.0,15.88,1.65,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,1.0,0.0,0.0,0.0,3.591638243
21321,1.0,1.0,15.88,1.65,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,1.0,0.0,0.0,0.0,3.174329385
21322,0.0,1.0,15.88,1.65,89.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.216,0.0,0.0,0.0,0.0,0.0,4.206473295
21323,0.0,20.0,19.05,1.24,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,6.727018801
21324,1.0,1.0,6.35,0.71,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,31.69599884
21325,1.0,6.0,6.35,0.71,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,7.444790038
21326,1.0,20.0,6.35,0.71,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,2.974021133
21327,1.0,1.0,15.88,1.24,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,0.0,0.0,0.0,0.0,32.00758946
21328,1.0,6.0,15.88,1.24,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,0.0,0.0,0.0,0.0,8.29610011
21329,1.0,20.0,15.88,1.24,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,0.0,0.0,0.0,0.0,3.92548533
21330,0.0,20.0,19.05,1.24,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.122,0.0,0.0,0.0,0.0,0.0,4.562576854
21331,0.0,20.0,22.22,1.65,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.308,0.0,0.0,0.0,0.0,0.0,9.152974299
21332,1.0,1.0,12.7,1.24,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.12,0.0,0.0,0.0,0.0,0.0,31.79893503
21333,1.0,6.0,12.7,1.24,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.12,0.0,0.0,0.0,0.0,0.0,8.08744568
21334,1.0,20.0,12.7,1.24,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.12,0.0,0.0,0.0,0.0,0.0,3.714048842
21335,1.0,1.0,12.7,1.24,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.098,0.0,0.0,0.0,0.0,0.0,30.70280376
21336,1.0,6.0,12.7,1.24,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.098,0.0,0.0,0.0,0.0,0.0,6.991314412
21337,1.0,20.0,12.7,1.24,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.098,0.0,0.0,0.0,0.0,0.0,2.620699632
21338,1.0,1.0,12.7,1.24,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,32.61964245
21339,1.0,6.0,12.7,1.24,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,8.368433645
21340,1.0,20.0,12.7,1.24,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,3.89766474
21341,1.0,5.0,6.35,0.71,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,31.16740762
21342,1.0,19.0,6.35,0.71,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,7.455918274
21343,1.0,20.0,6.35,0.71,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,3.085303495
21344,1.0,5.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,31.24530528
21345,1.0,19.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,7.533815928
21346,1.0,20.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,3.163201148
21347,1.0,5.0,6.35,0.71,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,31.89908915
21348,1.0,19.0,6.35,0.71,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,7.647880349
21349,1.0,20.0,6.35,0.71,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,3.177111444
21350,1.0,5.0,6.35,0.71,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,31.01717643
21351,1.0,19.0,6.35,0.71,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,7.305687085
21352,1.0,20.0,6.35,0.71,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,2.932290247
21353,1.0,5.0,6.35,0.71,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,31.27034381
21354,1.0,19.0,6.35,0.71,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,7.558854459
21355,1.0,20.0,6.35,0.71,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,3.185457621
21356,1.0,5.0,6.35,0.71,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,31.29260028
21357,1.0,19.0,6.35,0.71,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,7.583892991
21358,1.0,20.0,6.35,0.71,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,3.210496152
21359,1.0,5.0,6.35,0.71,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,31.62644737
21360,1.0,19.0,6.35,0.71,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,7.378020621
21361,1.0,20.0,6.35,0.71,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,2.904469656
21362,1.0,5.0,6.35,0.71,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,31.64035766
21363,1.0,19.0,6.35,0.71,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,7.389148857
21364,1.0,20.0,6.35,0.71,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,2.918379951
21365,1.0,5.0,6.35,0.71,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,31.53742148
21366,1.0,19.0,6.35,0.71,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,7.288994731
21367,1.0,20.0,6.35,0.71,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,2.815443766
21368,1.0,5.0,6.35,0.71,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,31.56246001
21369,1.0,19.0,6.35,0.71,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,7.311251203
21370,1.0,20.0,6.35,0.71,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,2.840482298
21371,1.0,5.0,6.35,0.71,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,31.12011262
21372,1.0,19.0,6.35,0.71,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,7.40862327
21373,1.0,20.0,6.35,0.71,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,3.035226432
21374,1.0,5.0,6.35,0.71,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,31.90743533
21375,1.0,19.0,6.35,0.71,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,8.195945984
21376,1.0,20.0,6.35,0.71,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,3.822549145
21377,1.0,5.0,6.35,0.71,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,32.03262799
21378,1.0,19.0,6.35,0.71,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,8.321138641
21379,1.0,20.0,6.35,0.71,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1.0,0.0,0.0,0.0,3.950523862
21380,1.0,5.0,6.35,0.71,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,30.54700845
