,tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,end_a_forming,end_x_forming,no_of_components,total_component_weight
22121,TA-16206,S-0041,20/11/2012,1,0,Yes,20,1.786081915,SP-0029,12.7,1.65,18,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22122,TA-16211,S-0041,20/11/2012,1,0,Yes,1,31.50125471,SP-0029,12.7,2.11,80,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22123,TA-16211,S-0041,20/11/2012,1,0,Yes,6,7.252827963,SP-0029,12.7,2.11,80,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22124,TA-16211,S-0041,20/11/2012,1,0,Yes,20,2.779276998,SP-0029,12.7,2.11,80,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22125,TA-16214,S-0041,20/11/2012,1,0,Yes,1,30.56370081,SP-0029,12.7,1.65,26,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22126,TA-16214,S-0041,20/11/2012,1,0,Yes,6,6.315274061,SP-0029,12.7,1.65,26,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22127,TA-16214,S-0041,20/11/2012,1,0,Yes,20,1.841723096,SP-0029,12.7,1.65,26,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22128,TA-16216,S-0041,20/11/2012,1,0,Yes,1,30.5164058,SP-0029,12.7,1.65,19,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22129,TA-16216,S-0041,20/11/2012,1,0,Yes,6,6.265196998,SP-0029,12.7,1.65,19,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22130,TA-16216,S-0041,20/11/2012,1,0,Yes,20,1.794428092,SP-0029,12.7,1.65,19,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22131,TA-16217,S-0041,20/11/2012,1,0,Yes,1,30.77235524,SP-0029,9.52,1.65,34,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22132,TA-16217,S-0041,20/11/2012,1,0,Yes,6,7.063647947,SP-0029,9.52,1.65,34,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22133,TA-16217,S-0041,20/11/2012,1,0,Yes,20,2.690251109,SP-0029,9.52,1.65,34,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22134,TA-16220,S-0041,20/11/2012,1,0,Yes,1,36.17511393,SP-0029,9.52,1.65,47,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.069
22135,TA-16220,S-0041,20/11/2012,1,0,Yes,6,7.828714188,SP-0029,9.52,1.65,47,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.069
22136,TA-16220,S-0041,20/11/2012,1,0,Yes,20,2.601225219,SP-0029,9.52,1.65,47,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.069
22137,TA-16223,S-0041,20/11/2012,1,0,Yes,1,30.72506023,SP-0029,9.52,1.65,38,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.088
22138,TA-16223,S-0041,20/11/2012,1,0,Yes,6,7.016352943,SP-0029,9.52,1.65,38,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.088
22139,TA-16223,S-0041,20/11/2012,1,0,Yes,20,2.642956105,SP-0029,9.52,1.65,38,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.088
22140,TA-16228,S-0042,27/6/2013,500,50,No,1,5.132898961,SP-0029,9.52,1.65,234,9,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.041
22141,TA-16231,S-0041,20/11/2012,1,0,Yes,1,30.49971345,SP-0029,12.7,0.89,19,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22142,TA-16231,S-0041,20/11/2012,1,0,Yes,6,6.248504643,SP-0029,12.7,0.89,19,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22143,TA-16231,S-0041,20/11/2012,1,0,Yes,20,1.777735738,SP-0029,12.7,0.89,19,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22144,TA-16233,S-0041,20/11/2012,1,0,Yes,1,31.59306266,SP-0029,12.7,2.11,86,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22145,TA-16233,S-0041,20/11/2012,1,0,Yes,6,7.341853853,SP-0029,12.7,2.11,86,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22146,TA-16233,S-0041,20/11/2012,1,0,Yes,20,2.871084947,SP-0029,12.7,2.11,86,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22147,TA-16234,S-0041,20/11/2012,1,0,Yes,1,30.73618847,SP-0029,12.7,1.65,36,3,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22148,TA-16234,S-0041,20/11/2012,1,0,Yes,6,6.484979663,SP-0029,12.7,1.65,36,3,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22149,TA-16234,S-0041,20/11/2012,1,0,Yes,20,2.014210758,SP-0029,12.7,1.65,36,3,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22150,TA-16237,S-0041,20/11/2012,1,0,Yes,1,38.01961908,SP-0029,25.4,1.65,89,4,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
22151,TA-16237,S-0041,20/11/2012,1,0,Yes,6,9.673219343,SP-0029,25.4,1.65,89,4,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
22152,TA-16237,S-0041,20/11/2012,1,0,Yes,20,4.445730374,SP-0029,25.4,1.65,89,4,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
22153,TA-16243,S-0041,13/2/2014,1,0,Yes,1,27.69539792,SP-0029,12.7,2.11,69,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
22154,TA-16243,S-0041,13/2/2014,1,20,Yes,20,3.644497365,SP-0029,12.7,2.11,69,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
22155,TA-16243,S-0041,13/2/2014,1,0,Yes,50,2.884995243,SP-0029,12.7,2.11,69,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
22156,TA-16246,S-0026,18/6/2013,5,1,No,1,36.97912899,SP-0029,9.52,0.71,25,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22157,TA-16250,S-0041,20/11/2012,1,0,Yes,1,31.08950997,SP-0029,19.05,2.11,38,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22158,TA-16250,S-0041,20/11/2012,1,0,Yes,6,6.838301163,SP-0029,19.05,2.11,38,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22159,TA-16250,S-0041,20/11/2012,1,0,Yes,20,2.367532258,SP-0029,19.05,2.11,38,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22160,TA-16256,S-0062,25/10/2011,21,1,No,1,4.796269815,SP-0029,25.4,1.65,33,1,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.324
22161,TA-16260,S-0072,3/12/2012,1000,1,No,1,4.384525075,SP-0029,12.7,1.65,116,7,25.4,N,N,N,Y,EF-003,EF-003,0,0,0,No,No,4,0.096
22162,TA-16268,S-0041,20/11/2012,1,0,Yes,1,30.60543169,SP-0029,9.52,1.65,33,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22163,TA-16268,S-0041,20/11/2012,1,0,Yes,6,6.357004947,SP-0029,9.52,1.65,33,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22164,TA-16268,S-0041,20/11/2012,1,0,Yes,20,1.883453982,SP-0029,9.52,1.65,33,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22165,TA-16269,S-0041,20/11/2012,1,0,Yes,1,31.27868998,SP-0029,9.52,1.65,80,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22166,TA-16269,S-0041,20/11/2012,1,0,Yes,6,7.030263238,SP-0029,9.52,1.65,80,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22167,TA-16269,S-0041,20/11/2012,1,0,Yes,20,2.556712274,SP-0029,9.52,1.65,80,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22168,TA-16270,S-0041,20/11/2012,1,0,Yes,1,30.53309816,SP-0029,9.52,1.65,28,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22169,TA-16270,S-0041,20/11/2012,1,0,Yes,6,6.284671411,SP-0029,9.52,1.65,28,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22170,TA-16270,S-0041,20/11/2012,1,0,Yes,20,1.813902506,SP-0029,9.52,1.65,28,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22171,TA-16276,S-0041,20/11/2012,1,0,Yes,1,36.07217774,SP-0029,9.52,1.65,44,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.069
22172,TA-16276,S-0041,20/11/2012,1,0,Yes,6,7.725778003,SP-0029,9.52,1.65,44,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.069
22173,TA-16276,S-0041,20/11/2012,1,0,Yes,20,2.498289034,SP-0029,9.52,1.65,44,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.069
22174,TA-16288,S-0041,20/11/2012,1,0,Yes,1,31.08116379,SP-0029,9.52,1.65,59,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22175,TA-16288,S-0041,20/11/2012,1,0,Yes,6,6.829954986,SP-0029,9.52,1.65,59,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22176,TA-16288,S-0041,20/11/2012,1,0,Yes,20,2.359186081,SP-0029,9.52,1.65,59,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22177,TA-16289,S-0026,3/4/2013,405,1,No,1,5.277566032,SP-0029,15.88,1.65,190,9,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.166
22178,TA-16290,S-0026,17/5/2013,450,1,No,1,5.099514252,SP-0029,12.7,1.65,79,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
22179,TA-16299,S-0041,20/11/2012,1,0,Yes,1,31.87126856,SP-0029,19.05,1.65,105,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22180,TA-16299,S-0041,20/11/2012,1,0,Yes,6,7.620059759,SP-0029,19.05,1.65,105,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22181,TA-16299,S-0041,20/11/2012,1,0,Yes,20,3.149290853,SP-0029,19.05,1.65,105,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22182,TA-16300,S-0041,20/11/2012,1,0,Yes,1,37.00138547,SP-0029,15.88,1.65,97,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.166
22183,TA-16300,S-0041,20/11/2012,1,0,Yes,6,8.654985728,SP-0029,15.88,1.65,97,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.166
22184,TA-16300,S-0041,20/11/2012,1,0,Yes,20,3.427496759,SP-0029,15.88,1.65,97,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.166
22185,TA-16302,S-0041,20/11/2012,1,0,Yes,1,32.27744919,SP-0029,15.88,1.65,137,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
22186,TA-16302,S-0041,20/11/2012,1,0,Yes,6,8.02902244,SP-0029,15.88,1.65,137,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
22187,TA-16302,S-0041,20/11/2012,1,0,Yes,20,3.555471476,SP-0029,15.88,1.65,137,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
22188,TA-16303,S-0041,20/11/2012,1,0,Yes,1,36.80107721,SP-0029,19.05,1.65,68,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22189,TA-16303,S-0041,20/11/2012,1,0,Yes,6,8.457459535,SP-0029,19.05,1.65,68,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22190,TA-16303,S-0041,20/11/2012,1,0,Yes,20,3.229970566,SP-0029,19.05,1.65,68,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22191,TA-16304,S-0041,20/11/2012,1,0,Yes,1,30.83634259,SP-0029,15.88,1.65,28,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.208
22192,TA-16304,S-0041,20/11/2012,1,0,Yes,6,7.127635305,SP-0029,15.88,1.65,28,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.208
22193,TA-16304,S-0041,20/11/2012,1,0,Yes,20,2.754238467,SP-0029,15.88,1.65,28,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.208
22194,TA-16305,S-0041,20/11/2012,1,0,Yes,1,32.06323064,SP-0029,19.05,1.65,127,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22195,TA-16305,S-0041,20/11/2012,1,0,Yes,6,7.812021834,SP-0029,19.05,1.65,127,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22196,TA-16305,S-0041,20/11/2012,1,0,Yes,20,3.341252928,SP-0029,19.05,1.65,127,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22197,TA-16306,S-0041,20/11/2012,1,0,Yes,1,37.09041136,SP-0029,19.05,1.65,94,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22198,TA-16306,S-0041,20/11/2012,1,0,Yes,6,8.746793677,SP-0029,19.05,1.65,94,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22199,TA-16306,S-0041,20/11/2012,1,0,Yes,20,3.519304708,SP-0029,19.05,1.65,94,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22200,TA-16307,S-0041,20/11/2012,1,0,Yes,1,32.68919393,SP-0029,19.05,1.65,49,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22201,TA-16307,S-0041,20/11/2012,1,0,Yes,6,7.684047117,SP-0029,19.05,1.65,49,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22202,TA-16307,S-0041,20/11/2012,1,0,Yes,20,3.0713932,SP-0029,19.05,1.65,49,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22203,TA-16334,S-0013,8/4/2014,2,1,No,1,53.55463686,,25.4,3.05,136,4,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.45
22204,TA-16337,S-0013,10/9/2011,3,1,No,1,20.33685171,,25.4,3.05,114,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.45
22205,TA-16340,S-0013,10/9/2011,3,1,No,1,23.82833583,,25.4,3.05,37,2,50.8,Y,Y,N,N,EF-003,EF-003,0,0,0,No,No,2,1.246
22206,TA-16341,S-0013,10/9/2011,3,1,No,1,24.19278556,,25.4,3.05,56,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,1.246
22207,TA-16343,S-0013,10/9/2011,3,1,No,1,24.19278556,,25.4,3.05,56,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,1.246
22208,TA-16344,S-0072,30/6/2011,88,1,Yes,1,8.479716007,SP-0035,19.05,1.65,83,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22209,TA-16344,S-0072,30/6/2011,88,10,Yes,1,8.062407149,SP-0035,19.05,1.65,83,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
22210,TA-16349,S-0041,15/2/2013,1,0,Yes,1,34.7228791,SP-0029,25.4,1.65,180,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
22211,TA-16349,S-0041,15/2/2013,1,0,Yes,6,9.072294587,SP-0029,25.4,1.65,180,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
22212,TA-16349,S-0041,15/2/2013,1,0,Yes,20,4.337230071,SP-0029,25.4,1.65,180,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
22213,TA-16351,S-0041,19/10/2012,46,15,No,1,7.817585952,SP-0029,25.4,1.65,162,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.382
22214,TA-16355,S-0041,15/2/2013,1,0,Yes,1,28.55505417,SP-0029,12.7,0.89,177,6,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.2
22215,TA-16355,S-0041,15/2/2013,1,0,Yes,6,7.539380046,SP-0029,12.7,0.89,177,6,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.2
22216,TA-16355,S-0041,15/2/2013,1,0,Yes,20,3.658407661,SP-0029,12.7,0.89,177,6,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.2
22217,TA-16356,S-0041,15/2/2013,1,0,Yes,1,39.41343067,SP-0029,9.52,1.65,29,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.099
22218,TA-16356,S-0041,15/2/2013,1,0,Yes,6,11.06703093,SP-0029,9.52,1.65,29,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.099
22219,TA-16356,S-0041,15/2/2013,1,0,Yes,20,5.833977844,SP-0029,9.52,1.65,29,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.099
22220,TA-16357,S-0041,15/2/2013,1,0,Yes,1,28.28241238,SP-0029,15.88,1.24,161,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.1
22221,TA-16357,S-0041,15/2/2013,1,0,Yes,6,7.266738258,SP-0029,15.88,1.24,161,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.1
22222,TA-16357,S-0041,15/2/2013,1,0,Yes,20,3.385765873,SP-0029,15.88,1.24,161,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.1
22223,TA-16358,S-0041,15/2/2013,1,0,Yes,1,42.41527239,SP-0029,15.88,1.24,177,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.23
22224,TA-16358,S-0041,15/2/2013,1,0,Yes,6,16.76468788,SP-0029,15.88,1.24,177,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.23
22225,TA-16358,S-0041,15/2/2013,1,0,Yes,20,12.02962336,SP-0029,15.88,1.24,177,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.23
22226,TA-16359,S-0041,15/2/2013,1,0,Yes,1,34.68671233,SP-0029,19.05,1.24,168,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.358
22227,TA-16359,S-0041,15/2/2013,1,0,Yes,6,9.036127819,SP-0029,19.05,1.24,168,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.358
22228,TA-16359,S-0041,15/2/2013,1,0,Yes,20,4.301063303,SP-0029,19.05,1.24,168,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.358
22229,TA-16367,S-0072,11/6/2012,25,1,No,1,7.358546207,SP-0035,6.35,0.89,34,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22230,TA-16372,S-0041,7/2/2013,1,0,Yes,1,26.96371639,SP-0029,9.52,1.65,15,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22231,TA-16372,S-0041,7/2/2013,1,0,Yes,6,5.408322808,SP-0029,9.52,1.65,15,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22232,TA-16372,S-0041,7/2/2013,1,0,Yes,20,1.429978356,SP-0029,9.52,1.65,15,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22233,TA-16373,S-0058,9/8/2011,469,0,Yes,2,28.76092654,SP-0029,9.52,1.24,72,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22234,TA-16373,S-0058,9/8/2011,469,0,Yes,20,2.631827868,SP-0029,9.52,1.24,72,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22235,TA-16374,S-0058,13/1/2014,46,31,No,31,4.348358307,SP-0029,9.52,1.24,72,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22236,TA-16376,S-0058,3/8/2011,358,0,Yes,2,38.32286352,SP-0029,19.05,1.65,132,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22237,TA-16376,S-0058,3/8/2011,358,0,Yes,10,10.72761973,SP-0029,19.05,1.65,132,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22238,TA-16376,S-0058,3/8/2011,358,0,Yes,40,5.160719552,SP-0029,19.05,1.65,132,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22239,TA-16376,S-0058,3/8/2011,358,0,Yes,60,4.787923638,SP-0029,19.05,1.65,132,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22240,TA-16376,S-0058,3/8/2011,358,0,Yes,80,4.601525681,SP-0029,19.05,1.65,132,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22241,TA-16398,S-0013,31/1/2012,1946,1,No,1,3.193803798,SP-0029,19.05,1.65,40,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
22242,TA-16400,S-0013,16/1/2014,1,1,No,1,4.849128937,SP-0029,12.7,0.89,98,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.173
22243,TA-16410,S-0041,1/8/2013,780,1,No,1,4.097972992,SP-0029,15.88,1.65,128,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,5,0.146
22244,TA-16414,S-0041,7/2/2013,1,0,Yes,1,31.14793321,SP-0029,12.7,1.24,54,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.1
22245,TA-16414,S-0041,7/2/2013,1,0,Yes,6,7.436443861,SP-0029,12.7,1.24,54,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.1
22246,TA-16414,S-0041,7/2/2013,1,0,Yes,20,3.060264963,SP-0029,12.7,1.24,54,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.1
22247,TA-16417,S-0013,29/11/2011,85,20,No,1,6.785442041,SP-0029,9.52,1.65,83,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.08
22248,TA-16418,S-0013,29/11/2011,85,20,No,1,6.548967021,SP-0029,9.52,1.65,75,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.08
22249,TA-16419,S-0041,7/2/2013,1,0,Yes,1,32.46384714,SP-0029,9.52,0.89,172,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22250,TA-16419,S-0041,7/2/2013,1,0,Yes,6,8.215420397,SP-0029,9.52,0.89,172,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22251,TA-16419,S-0041,7/2/2013,1,0,Yes,20,3.739087373,SP-0029,9.52,0.89,172,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22252,TA-16420,S-0041,18/2/2013,1,0,Yes,1,32.30248772,SP-0029,9.52,0.89,161,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22253,TA-16420,S-0041,18/2/2013,1,0,Yes,6,8.051278913,SP-0029,9.52,0.89,161,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22254,TA-16420,S-0041,18/2/2013,1,0,Yes,20,3.574945889,SP-0029,9.52,0.89,161,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22255,TA-16421,S-0041,7/2/2013,1,0,Yes,1,32.08548711,SP-0029,9.52,0.89,150,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22256,TA-16421,S-0041,7/2/2013,1,0,Yes,6,7.837060365,SP-0029,9.52,0.89,150,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22257,TA-16421,S-0041,7/2/2013,1,0,Yes,20,3.357945282,SP-0029,9.52,0.89,150,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
22258,TA-16439,S-0041,27/2/2013,644,30,No,30,4.061806224,SP-0029,15.88,2.41,69,4,38.1,Y,Y,N,N,EF-003,EF-003,0,0,0,No,No,3,0.112
22259,TA-16442,S-0041,26/3/2013,600,75,No,75,9.556372863,SP-0048,25.4,3.05,102,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.64
22260,TA-16449,S-0054,11/11/2013,13,0,Yes,1,24.5711456,,25.4,3.05,229,1,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.382
22261,TA-16449,S-0054,11/11/2013,13,0,Yes,2,19.07101484,,25.4,3.05,229,1,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.382
22262,TA-16449,S-0054,11/11/2013,13,0,Yes,3,17.74953679,,25.4,3.05,229,1,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.382
22263,TA-16449,S-0054,11/11/2013,13,0,Yes,5,14.27474502,,25.4,3.05,229,1,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.382
22264,TA-16449,S-0054,11/11/2013,13,0,Yes,10,13.61261497,,25.4,3.05,229,1,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.382
22265,TA-16449,S-0054,11/11/2013,13,0,Yes,20,13.284332,,25.4,3.05,229,1,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.382
22266,TA-16450,S-0054,12/2/2014,20,0,Yes,1,35.40170151,,25.4,3.05,272,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.45
22267,TA-16450,S-0054,12/2/2014,20,0,Yes,2,27.23914023,,25.4,3.05,272,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.45
22268,TA-16450,S-0054,12/2/2014,20,0,Yes,3,25.25831418,,25.4,3.05,272,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.45
22269,TA-16450,S-0054,12/2/2014,20,0,Yes,5,20.25338994,,25.4,3.05,272,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.45
22270,TA-16450,S-0054,12/2/2014,20,0,Yes,10,19.26297691,,25.4,3.05,272,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.45
