,Unnamed: 0,annual_usage,min_order_quantity,quantity,wall,num_bends,bend_radius,num_boss,other,no_of_components,total_component_weight,volume,cost
26646,26646,0,0,250,1.24,1,25.4,0,0,4,0.048,2776.05703861,2.481596679
26647,26647,0,0,1,1.24,5,25.4,0,0,4,0.048,10961.866255,22.2536904
26648,26648,0,0,2,1.24,5,25.4,0,0,4,0.048,10961.866255,12.68897136
26649,26649,0,0,5,1.24,5,25.4,0,0,4,0.048,10961.866255,6.949583526
26650,26650,0,0,10,1.24,5,25.4,0,0,4,0.048,10961.866255,5.035526894
26651,26651,0,0,25,1.24,5,25.4,0,0,4,0.048,10961.866255,3.889318562
26652,26652,0,0,50,1.24,5,25.4,0,0,4,0.048,10961.866255,3.57216383
26653,26653,0,0,100,1.24,5,25.4,0,0,4,0.048,10961.866255,3.433060877
26654,26654,0,0,250,1.24,5,25.4,0,0,4,0.048,10961.866255,3.346817046
26655,26655,0,0,1,0.89,4,25.4,0,0,4,0.038,2970.85965924,21.22711061
26656,26656,0,0,2,0.89,4,25.4,0,0,4,0.038,2970.85965924,11.66239157
26657,26657,0,0,5,0.89,4,25.4,0,0,4,0.038,2970.85965924,5.923003734
26658,26658,0,0,10,0.89,4,25.4,0,0,4,0.038,2970.85965924,4.011729161
26659,26659,0,0,25,0.89,4,25.4,0,0,4,0.038,2970.85965924,2.86273877
26660,26660,0,0,50,0.89,4,25.4,0,0,4,0.038,2970.85965924,2.548366097
26661,26661,0,0,100,0.89,4,25.4,0,0,4,0.038,2970.85965924,2.406481085
26662,26662,0,0,250,0.89,4,25.4,0,0,4,0.038,2970.85965924,2.320237254
26663,26663,0,0,1,1.24,3,19.05,0,0,4,0.048,4911.48552985,21.67780418
26664,26664,0,0,2,1.24,3,19.05,0,0,4,0.048,4911.48552985,12.11308514
26665,26665,0,0,5,1.24,3,19.05,0,0,4,0.048,4911.48552985,6.373697301
26666,26666,0,0,10,1.24,3,19.05,0,0,4,0.048,4911.48552985,4.459640669
26667,26667,0,0,25,1.24,3,19.05,0,0,4,0.048,4911.48552985,3.313432338
26668,26668,0,0,50,1.24,3,19.05,0,0,4,0.048,4911.48552985,2.996277605
26669,26669,0,0,100,1.24,3,19.05,0,0,4,0.048,4911.48552985,2.857174652
26670,26670,0,0,250,1.24,3,19.05,0,0,4,0.048,4911.48552985,2.770930821
26671,26671,0,0,1,1.24,2,38.1,0,0,4,0.076,3040.24487458,21.39125209
26672,26672,0,0,2,1.24,2,38.1,0,0,4,0.076,3040.24487458,11.82653305
26673,26673,0,0,5,1.24,2,38.1,0,0,4,0.076,3040.24487458,6.089927277
26674,26674,0,0,10,1.24,2,38.1,0,0,4,0.076,3040.24487458,4.175870645
26675,26675,0,0,25,1.24,2,38.1,0,0,4,0.076,3040.24487458,3.026880255
26676,26676,0,0,50,1.24,2,38.1,0,0,4,0.076,3040.24487458,2.712507581
26677,26677,0,0,100,1.24,2,38.1,0,0,4,0.076,3040.24487458,2.570622569
26678,26678,0,0,250,1.24,2,38.1,0,0,4,0.076,3040.24487458,2.487160797
26679,26679,0,0,1,1.24,3,38.1,0,0,4,0.076,8360.67340511,21.70284271
26680,26680,0,0,2,1.24,3,38.1,0,0,4,0.076,8360.67340511,12.13812367
26681,26681,0,0,5,1.24,3,38.1,0,0,4,0.076,8360.67340511,6.401517891
26682,26682,0,0,10,1.24,3,38.1,0,0,4,0.076,8360.67340511,4.48746126
26683,26683,0,0,25,1.24,3,38.1,0,0,4,0.076,8360.67340511,3.338470869
26684,26684,0,0,50,1.24,3,38.1,0,0,4,0.076,8360.67340511,3.024098196
26685,26685,0,0,100,1.24,3,38.1,0,0,4,0.076,8360.67340511,2.882213184
26686,26686,0,0,250,1.24,3,38.1,0,0,4,0.076,8360.67340511,2.798751412
26687,26687,0,0,1,1.24,5,25.4,0,0,4,0.048,8755.25681408,22.09233098
26688,26688,0,0,2,1.24,5,25.4,0,0,4,0.048,8755.25681408,12.52761194
26689,26689,0,0,5,1.24,5,25.4,0,0,4,0.048,8755.25681408,6.7882241
26690,26690,0,0,10,1.24,5,25.4,0,0,4,0.048,8755.25681408,4.874167469
26691,26691,0,0,25,1.24,5,25.4,0,0,4,0.048,8755.25681408,3.727959137
26692,26692,0,0,50,1.24,5,25.4,0,0,4,0.048,8755.25681408,3.410804405
26693,26693,0,0,100,1.24,5,25.4,0,0,4,0.048,8755.25681408,3.271701452
26694,26694,0,0,250,1.24,5,25.4,0,0,4,0.048,8755.25681408,3.185457621
26695,26695,0,0,1,1.24,4,25.4,0,0,4,0.048,8897.6187135,22.03668979
26696,26696,0,0,2,1.24,4,25.4,0,0,4,0.048,8897.6187135,12.47197076
26697,26697,0,0,5,1.24,4,25.4,0,0,4,0.048,8897.6187135,6.732582919
26698,26698,0,0,10,1.24,4,25.4,0,0,4,0.048,8897.6187135,4.818526288
26699,26699,0,0,25,1.24,4,25.4,0,0,4,0.048,8897.6187135,3.672317956
26700,26700,0,0,50,1.24,4,25.4,0,0,4,0.048,8897.6187135,3.355163223
26701,26701,0,0,100,1.24,4,25.4,0,0,4,0.048,8897.6187135,3.213278211
26702,26702,0,0,250,1.24,4,25.4,0,0,4,0.048,8897.6187135,3.12981644
26703,26703,0,0,1,1.65,2,25.4,0,0,4,0.048,2562.51418949,21.49697034
26704,26704,0,0,2,1.65,2,25.4,0,0,4,0.048,2562.51418949,11.9322513
26705,26705,0,0,5,1.65,2,25.4,0,0,4,0.048,2562.51418949,6.192863462
26706,26706,0,0,10,1.65,2,25.4,0,0,4,0.048,2562.51418949,4.278806831
26707,26707,0,0,25,1.65,2,25.4,0,0,4,0.048,2562.51418949,3.132598499
26708,26708,0,0,50,1.65,2,25.4,0,0,4,0.048,2562.51418949,2.815443766
26709,26709,0,0,100,1.65,2,25.4,0,0,4,0.048,2562.51418949,2.673558754
26710,26710,0,0,250,1.65,2,25.4,0,0,4,0.048,2562.51418949,2.590096983
26711,26711,0,0,1,0.89,5,38.1,0,0,4,0.048,6833.37117197,21.91984331
26712,26712,0,0,2,0.89,5,38.1,0,0,4,0.048,6833.37117197,12.35512427
26713,26713,0,0,5,0.89,5,38.1,0,0,4,0.048,6833.37117197,6.615736439
26714,26714,0,0,10,0.89,5,38.1,0,0,4,0.048,6833.37117197,4.701679807
26715,26715,0,0,25,0.89,5,38.1,0,0,4,0.048,6833.37117197,3.555471476
26716,26716,0,0,50,0.89,5,38.1,0,0,4,0.048,6833.37117197,3.238316743
26717,26717,0,0,100,0.89,5,38.1,0,0,4,0.048,6833.37117197,3.096431731
26718,26718,0,0,250,0.89,5,38.1,0,0,4,0.048,6833.37117197,3.012969959
26719,26719,0,0,1,0.89,4,19.05,0,0,4,0.028,2691.88348271,21.14921296
26720,26720,0,0,2,0.89,4,19.05,0,0,4,0.028,2691.88348271,11.58449392
26721,26721,0,0,5,0.89,4,19.05,0,0,4,0.028,2691.88348271,5.84510608
26722,26722,0,0,10,0.89,4,19.05,0,0,4,0.028,2691.88348271,3.933831507
26723,26723,0,0,25,0.89,4,19.05,0,0,4,0.028,2691.88348271,2.784841117
26724,26724,0,0,50,0.89,4,19.05,0,0,4,0.028,2691.88348271,2.467686384
26725,26725,0,0,100,0.89,4,19.05,0,0,4,0.028,2691.88348271,2.328583431
26726,26726,0,0,250,0.89,4,19.05,0,0,4,0.028,2691.88348271,2.2423396
26727,26727,100,1,1,0.89,2,19.05,0,0,4,0.028,1171.76104541,2.186698419
26728,26728,100,1,1,1.65,5,38.1,0,0,4,0.11,23964.9345845,2.86273877
26729,26729,76,1,1,1.65,5,38.1,0,0,4,0.11,23964.9345845,2.601225219
26730,26730,100,1,1,1.65,7,31.75,0,0,4,0.11,29510.5392818,3.488702058
26731,26731,40,1,1,1.65,7,31.75,0,0,4,0.11,29510.5392818,3.171547326
26732,26732,100,1,1,1.65,2,38.1,0,0,4,0.11,7922.29242463,1.855633391
26733,26733,2000,1,1,1.65,2,38.1,0,0,4,0.11,7922.29242463,1.530132482
26734,26734,6,0,1,1.65,4,25.4,0,0,4,0.048,8612.89491467,28.80265742
26735,26735,6,0,6,1.65,4,25.4,0,0,4,0.048,8612.89491467,9.080640764
26736,26736,6,0,20,1.65,4,25.4,0,0,4,0.048,8612.89491467,5.438925458
26737,26737,100,10,1,1.65,2,19.05,0,0,4,0.048,2348.97134036,3.89766474
26738,26738,0,0,1,0.89,2,19.05,0,0,4,0.028,443.36904421,20.55107026
26739,26739,0,0,2,0.89,2,19.05,0,0,4,0.028,443.36904421,10.98635122
26740,26740,0,0,5,0.89,2,19.05,0,0,4,0.028,443.36904421,5.246963383
26741,26741,0,0,10,0.89,2,19.05,0,0,4,0.028,443.36904421,3.332906751
26742,26742,0,0,25,0.89,2,19.05,0,0,4,0.028,443.36904421,2.186698419
26743,26743,0,0,50,0.89,2,19.05,0,0,4,0.028,443.36904421,1.869543687
26744,26744,0,0,100,0.89,2,19.05,0,0,4,0.028,443.36904421,1.727658675
26745,26745,0,0,250,0.89,2,19.05,0,0,4,0.028,443.36904421,1.644196903
26746,26746,125,1,1,1.65,0,0.0,0,0,4,0.11,49910.4422752,4.968757477
26747,26747,75,1,1,1.65,4,63.5,0,0,4,0.21,29470.7767719,7.561636518
26748,26748,28,0,14,1.65,4,63.5,0,0,4,0.21,29470.7767719,8.14865098
26749,26749,28,0,21,1.65,4,63.5,0,0,4,0.21,29470.7767719,6.868903813
26750,26750,28,0,28,1.65,4,63.5,0,0,4,0.21,29470.7767719,5.96195256
26751,26751,122,13,13,1.65,0,0.0,0,0,4,0.11,67933.6575412,6.905070581
26752,26752,43,1,1,1.65,0,0.0,0,0,4,0.11,67933.6575412,3.683446192
26753,26753,674,1,1,0.89,2,25.4,0,0,4,0.028,823.399653533,0.959810375
26754,26754,1,0,25,0.89,3,19.05,0,0,4,0.028,918.407305864,2.990713487
26755,26755,1,0,30,0.89,3,19.05,0,0,4,0.028,918.407305864,2.759802585
26756,26756,1,0,35,0.89,3,19.05,0,0,4,0.028,918.407305864,2.592879042
26757,26757,1,0,40,0.89,3,19.05,0,0,4,0.028,918.407305864,2.470468443
26758,26758,1,0,45,0.89,3,19.05,0,0,4,0.028,918.407305864,2.373096376
26759,26759,4,0,2,1.65,2,31.75,0,0,4,0.11,15844.5848493,10.68032472
26760,26760,4,0,4,1.65,2,31.75,0,0,4,0.11,15844.5848493,8.307228346
26761,26761,4,0,6,1.65,2,31.75,0,0,4,0.11,15844.5848493,7.475392688
26762,26762,4,0,8,1.65,2,31.75,0,0,4,0.11,15844.5848493,6.676941738
26763,26763,1,0,1,0.89,5,38.1,0,0,4,0.048,7046.91402109,25.14424976
26764,26764,1,0,6,0.89,5,38.1,0,0,4,0.048,7046.91402109,5.419451044
26765,26765,1,0,20,0.89,5,38.1,0,0,4,0.048,7046.91402109,1.783299856
26766,26766,0,1,1,0.89,1,19.05,0,0,4,0.048,1423.61899416,2.654084341
26767,26767,22,0,5,0.89,1,19.05,0,0,4,0.048,1423.61899416,6.988532353
26768,26768,22,0,10,0.89,1,19.05,0,0,4,0.048,1423.61899416,5.146809256
26769,26769,22,0,15,0.89,1,19.05,0,0,4,0.048,1423.61899416,4.81296217
26770,26770,22,0,20,0.89,1,19.05,0,0,4,0.048,1423.61899416,4.387307134
26771,26771,100,1,1,1.65,7,38.1,0,0,4,0.11,22380.4760996,2.353621963
26772,26772,787,1,1,1.65,7,38.1,0,0,4,0.11,22380.4760996,1.56351719
26773,26773,787,40,1,1.65,7,38.1,0,0,4,0.11,22380.4760996,1.699838084
26774,26774,0,0,1,0.89,4,19.05,0,0,4,0.028,1551.79165474,20.91273794
26775,26775,0,0,2,0.89,4,19.05,0,0,4,0.028,1551.79165474,11.3480189
26776,26776,0,0,5,0.89,4,19.05,0,0,4,0.028,1551.79165474,5.60863106
26777,26777,0,0,10,0.89,4,19.05,0,0,4,0.028,1551.79165474,3.697356487
26778,26778,0,0,25,0.89,4,19.05,0,0,4,0.028,1551.79165474,2.548366097
26779,26779,0,0,50,0.89,4,19.05,0,0,4,0.028,1551.79165474,2.233993423
26780,26780,0,0,100,0.89,4,19.05,0,0,4,0.028,1551.79165474,2.092108411
26781,26781,0,0,250,0.89,4,19.05,0,0,4,0.028,1551.79165474,2.00586458
26782,26782,9,1,1,1.65,9,25.4,0,0,4,0.048,11317.7710036,16.42527668
26783,26783,40,0,1,1.65,10,25.4,0,0,4,0.048,13809.1042433,31.60697295
26784,26784,40,0,6,1.65,10,25.4,0,0,4,0.048,13809.1042433,11.88217423
26785,26785,40,0,20,1.65,10,25.4,0,0,4,0.048,13809.1042433,8.243240988
26786,26786,984,100,100,1.65,2,25.4,0,0,4,0.11,8516.46435648,1.844505155
26787,26787,984,20,20,1.65,2,31.75,0,0,4,0.11,7922.29242463,1.655325139
26788,26788,50,1,1,0.89,6,25.4,0,0,4,0.028,6270.50505383,3.04079055
26789,26789,17,0,1,1.24,7,19.05,0,0,4,0.048,3843.77128423,21.11582825
26790,26790,17,0,2,1.24,7,19.05,0,0,4,0.048,3843.77128423,11.55110921
26791,26791,17,0,5,1.24,7,19.05,0,0,4,0.048,3843.77128423,5.811721371
26792,26792,17,0,10,1.24,7,19.05,0,0,4,0.048,3843.77128423,3.89766474
26793,26793,17,0,25,1.24,7,19.05,0,0,4,0.048,3843.77128423,2.751456408
26794,26794,17,0,50,1.24,7,19.05,0,0,4,0.048,3843.77128423,2.434301675
26795,26795,17,0,100,1.24,7,19.05,0,0,4,0.048,3843.77128423,2.295198722
26796,26796,17,0,250,1.24,7,19.05,0,0,4,0.048,3843.77128423,2.208954892
26797,26797,50,5,1,0.89,4,25.4,0,0,4,0.028,2438.52974316,6.106619631
26798,26798,50,5,1,0.89,4,25.4,0,0,4,0.028,2438.52974316,5.558553997
26799,26799,7,1,1,0.89,3,19.05,0,0,2,0.018,2185.17600361,5.249745442
26800,26800,646,1,1,1.24,5,38.1,0,0,4,0.076,10007.4727122,1.377119233
26801,26801,0,0,1,0.89,4,19.05,0,0,4,0.028,2121.83756872,21.03236648
26802,26802,0,0,2,0.89,4,19.05,0,0,4,0.028,2121.83756872,11.46764744
26803,26803,0,0,5,0.89,4,19.05,0,0,4,0.028,2121.83756872,5.728259599
26804,26804,0,0,10,0.89,4,19.05,0,0,4,0.028,2121.83756872,3.814202968
26805,26805,0,0,25,0.89,4,19.05,0,0,4,0.028,2121.83756872,2.667994636
26806,26806,0,0,50,0.89,4,19.05,0,0,4,0.028,2121.83756872,2.350839904
26807,26807,0,0,100,0.89,4,19.05,0,0,4,0.028,2121.83756872,2.208954892
26808,26808,0,0,250,0.89,4,19.05,0,0,4,0.028,2121.83756872,2.12549312
26809,26809,53,0,24,0.89,4,25.4,0,0,4,0.048,3203.14273686,4.949283063
26810,26810,53,0,36,0.89,4,25.4,0,0,4,0.048,3203.14273686,4.175870645
26811,26811,53,0,48,0.89,4,25.4,0,0,4,0.048,3203.14273686,3.789164436
26812,26812,30,0,20,0.89,4,19.05,0,0,4,0.028,1266.76869774,3.591638243
26813,26813,30,0,30,0.89,4,19.05,0,0,4,0.028,1266.76869774,3.012969959
26814,26814,30,0,40,0.89,4,19.05,0,0,4,0.028,1266.76869774,2.720853758
26815,26815,30,0,50,0.89,4,19.05,0,0,4,0.028,1266.76869774,2.548366097
26816,26816,30,0,60,0.89,4,19.05,0,0,4,0.028,1266.76869774,2.431519616
26817,26817,0,0,1,0.89,4,38.1,0,0,4,0.048,3701.40938481,21.63885535
26818,26818,0,0,2,0.89,4,38.1,0,0,4,0.048,3701.40938481,12.07413631
26819,26819,0,0,5,0.89,4,38.1,0,0,4,0.048,3701.40938481,6.334748474
26820,26820,0,0,10,0.89,4,38.1,0,0,4,0.048,3701.40938481,4.420691842
26821,26821,0,0,25,0.89,4,38.1,0,0,4,0.048,3701.40938481,3.274483511
26822,26822,0,0,50,0.89,4,38.1,0,0,4,0.048,3701.40938481,2.957328778
26823,26823,0,0,100,0.89,4,38.1,0,0,4,0.048,3701.40938481,2.818225825
26824,26824,0,0,250,0.89,4,38.1,0,0,4,0.048,3701.40938481,2.731981995
26825,26825,28000,1,1,0.89,7,12.7,0,0,4,0.028,1900.15304662,1.841723096
26826,26826,50,1,1,0.89,2,12.7,0,0,4,0.028,538.376696541,4.654384803
26827,26827,25000,1,1,1.65,8,12.7,0,0,4,0.028,2470.1989606,2.314673136
26828,26828,5,1,1,0.89,3,19.05,0,0,4,0.028,1045.08417564,6.587915848
26829,26829,13,0,6,1.65,9,19.05,0,0,4,0.028,2786.89113504,9.714950229
26830,26830,13,0,12,1.65,9,19.05,0,0,4,0.028,2786.89113504,8.524228952
26831,26831,13,0,18,1.65,9,19.05,0,0,4,0.028,2786.89113504,7.817585952
26832,26832,13,0,24,1.65,9,19.05,0,0,4,0.028,2786.89113504,7.475392688
26833,26833,2600,1,1,1.65,5,12.7,0,0,4,0.028,1583.46087218,1.883453982
26834,26834,19,0,10,0.89,10,19.05,0,0,4,0.048,6406.28547372,9.447872559
26835,26835,19,0,20,0.89,10,19.05,0,0,4,0.048,6406.28547372,8.115266271
26836,26836,19,0,30,0.89,10,19.05,0,0,4,0.048,6406.28547372,7.397495034
26837,26837,19,0,40,0.89,10,19.05,0,0,4,0.048,6406.28547372,5.177411906
26838,26838,19,0,60,0.89,10,19.05,0,0,4,0.048,6406.28547372,3.797510614
26839,26839,2,1,1,1.65,2,50.8,0,0,4,0.11,22776.5907208,11.48990391
26840,26840,6,4,1,0.89,1,31.75,0,0,4,0.048,6619.82832284,5.717131363
26841,26841,5,5,5,1.65,2,19.05,0,0,2,0.024,1423.61899416,72.59226699
26842,26842,21000,1,1,1.65,4,12.7,0,0,4,0.028,1013.41495819,1.402157765
26843,26843,25000,1,1,1.65,2,12.7,0,0,4,0.028,1108.42261053,1.569081308
26844,26844,200,1,1,0.89,2,38.1,0,0,4,0.076,6967.22783759,2.701379345
26845,26845,2,1,1,0.89,1,19.05,0,0,4,0.076,1646.79930707,15.75201838
26846,26846,2,4,1,0.89,1,19.05,0,0,4,0.076,1646.79930707,14.84784919
26847,26847,0,17,1,1.65,2,31.75,0,0,4,0.11,13665.9544325,3.86706209
26848,26848,8300,1,1,1.24,2,19.05,0,0,4,0.048,1993.06659182,1.32982423
26849,26849,10,1,1,1.65,10,12.7,0,0,4,0.028,2121.83756872,10.82220973
26850,26850,10,1,1,1.65,2,38.1,0,0,4,0.11,19409.6164404,9.962553485
26851,26851,75,1,1,1.65,5,12.7,0,0,4,0.028,1013.41495819,4.615435976
26852,26852,1,0,1,1.65,10,12.7,0,0,4,0.028,2248.5144385,18.67874451
26853,26853,1,0,2,1.65,10,12.7,0,0,4,0.028,2248.5144385,13.84352587
26854,26854,1,0,3,1.65,10,12.7,0,0,4,0.028,2248.5144385,10.3826444
26855,26855,1,0,4,1.65,10,12.7,0,0,4,0.028,2248.5144385,9.344936374
26856,26856,100,1,1,0.89,6,19.05,0,0,4,0.028,1931.82226406,4.559794795
26857,26857,25,1,1,1.24,7,19.05,0,0,4,0.048,6335.10452401,7.500431219
26858,26858,75,1,1,1.24,9,25.4,0,0,4,0.076,16848.02368,6.72980086
26859,26859,500,1,1,1.65,4,31.75,0,0,4,0.11,13071.7825006,3.235534684
26860,26860,500,30,1,1.65,4,31.75,0,0,4,0.11,13071.7825006,3.516522649
26861,26861,220,1,1,1.65,0,0.0,0,0,4,0.11,10100.9228414,4.760103047
26862,26862,220,19,1,1.65,0,0.0,0,0,4,0.11,10100.9228414,4.342794189
26863,26863,10,13,1,1.65,2,38.1,0,0,4,0.11,11487.3240157,6.181735226
26864,26864,10,13,1,1.65,2,38.1,0,0,4,0.11,11487.3240157,6.181735226
26865,26865,42,0,14,1.65,4,31.75,0,0,4,0.11,11883.438637,8.335048936
26866,26866,42,0,21,1.65,4,31.75,0,0,4,0.11,11883.438637,7.333507676
26867,26867,42,0,28,1.65,4,31.75,0,0,4,0.11,11883.438637,5.886836966
26868,26868,42,0,42,1.65,4,31.75,0,0,4,0.11,11883.438637,4.601525681
26869,26869,50,1,1,0.89,3,19.05,0,0,4,0.038,1551.79165474,7.416969447
26870,26870,42,0,21,1.65,4,31.75,0,0,4,0.11,11883.438637,7.631187995
26871,26871,42,0,28,1.65,4,31.75,0,0,4,0.11,11883.438637,6.156696694
26872,26872,42,0,42,1.65,4,31.75,0,0,4,0.11,11883.438637,4.846346878
26873,26873,150,1,1,1.65,6,38.1,0,0,4,0.11,18221.2725767,3.697356487
26874,26874,15,1,1,1.65,9,38.1,0,0,4,0.11,36838.6597745,12.32173957
26875,26875,1120,1,1,1.65,0,0.0,0,0,4,0.11,9110.63628833,2.384224612
26876,26876,1120,74,1,1.65,0,0.0,0,0,4,0.11,9110.63628833,1.966915754
26877,26877,8,0,4,1.65,9,19.05,0,0,4,0.028,2596.87583037,12.11308514
26878,26878,8,0,6,1.65,9,19.05,0,0,4,0.028,2596.87583037,10.71649149
26879,26879,8,0,8,1.65,9,19.05,0,0,4,0.028,2596.87583037,9.762245233
26880,26880,8,0,12,1.65,9,19.05,0,0,4,0.028,2596.87583037,7.759162712
26881,26881,1,51,1,1.24,3,31.75,0,0,4,0.048,4911.48552985,6.28745347
26882,26882,1,0,1,1.65,4,50.8,0,0,4,0.262,32429.2786622,29.58441602
26883,26883,1,0,1,1.65,4,50.8,0,0,4,0.262,32429.2786622,29.58441602
26884,26884,1,0,6,1.65,4,50.8,0,0,4,0.262,32429.2786622,7.166584132
26885,26885,1,0,6,1.65,4,50.8,0,0,4,0.262,32429.2786622,7.166584132
26886,26886,1,0,20,1.65,4,50.8,0,0,4,0.262,32429.2786622,3.032444373
26887,26887,1,0,20,1.65,4,50.8,0,0,4,0.262,32429.2786622,3.032444373
26888,26888,0,100,100,0.89,5,19.05,0,0,4,0.028,1805.14539428,1.521786304
26889,26889,1000,1,1,1.65,5,25.4,0,0,4,0.076,6840.55096782,1.413286001
26890,26890,40,1,1,1.65,6,19.05,0,0,4,0.048,3274.32368657,5.500130757
26891,26891,0,1,1,0.89,6,12.7,0,0,0,0.0,1868.48382917,1.352080702
26892,26892,10000,1,1,0.89,2,12.7,0,0,4,0.028,981.745740751,1.524568364
26893,26893,25,1,1,0.89,5,12.7,0,0,4,0.028,950.076523308,6.615736439
26894,26894,50,1,1,0.89,7,12.7,0,0,4,0.028,2375.19130827,6.893942345
26895,26895,19,9,1,1.65,1,50.8,0,0,4,0.262,53710.9927843,5.775554603
26896,26896,24,1,1,1.65,4,38.1,0,0,4,0.11,17825.1579554,9.984809958
26897,26897,456,64,64,1.65,7,31.75,0,0,4,0.11,19211.5591297,2.462122266
26898,26898,50,6,1,1.65,0,0.0,0,0,4,0.11,4159.20352293,4.918680414
26899,26899,300,1,1,1.65,2,31.75,0,0,4,0.11,16042.6421599,3.494266176
26900,26900,300,13,1,1.65,2,31.75,0,0,4,0.11,16042.6421599,3.268919393
26901,26901,2,1,1,0.89,2,19.05,0,0,4,0.038,443.36904421,6.696416152
26902,26902,2,1,1,0.89,2,19.05,0,0,4,0.038,475.038261654,6.696416152
26903,26903,530,1,1,0.89,2,19.05,0,0,4,0.048,2064.24754153,1.886236041
26904,26904,7,1,1,1.65,7,12.7,0,0,4,0.028,1868.48382917,2.681904931
26905,26905,100,0,1,0.89,2,19.05,0,0,4,0.028,760.061218646,3.207714093
26906,26906,100,0,500,0.89,2,19.05,0,0,4,0.028,760.061218646,1.107259505
26907,26907,300,1,1,1.65,5,25.4,0,0,4,0.076,6840.55096782,1.699838084
26908,26908,5000,1,1,1.65,7,25.4,0,0,3,0.181,16087.9624613,5.141245138
26909,26909,100,1,1,1.65,7,25.4,0,0,3,0.181,16087.9624613,5.397194572
26910,26910,8,8,1,1.65,2,38.1,0,0,4,0.27,17386.4003765,14.34986062
26911,26911,8,8,1,1.65,2,38.1,0,0,4,0.27,13396.0789786,13.94924411
26912,26912,8,8,1,1.65,2,19.05,0,0,4,0.338,3800.30609323,8.318356582
26913,26913,20,5,5,1.65,0,0.0,0,0,4,0.042,925.352346204,3.967216216
26914,26914,1,1,1,1.65,0,0.0,0,0,4,0.042,1067.71424562,8.485280126
26915,26915,300,1,1,1.65,7,25.4,0,0,4,0.076,6967.22783759,1.774953679
26916,26916,380,1,1,1.65,7,25.4,0,0,4,0.076,6967.22783759,1.774953679
26917,26917,1,0,1,1.65,3,31.75,0,0,4,0.11,10893.1520839,25.23327565
26918,26918,1,6,6,1.65,3,31.75,0,0,4,0.11,10893.1520839,5.508476934
26919,26919,1,0,20,1.65,3,31.75,0,0,4,0.11,10893.1520839,1.866761628
26920,26920,10,1,1,1.65,4,63.5,0,0,4,0.564,79173.043609,14.55573299
26921,26921,145,1,1,1.65,6,63.5,0,0,4,0.262,114009.182797,12.8225102
26922,26922,4,1,1,1.65,2,50.8,0,0,4,0.11,9308.69359895,9.114025473
26923,26923,6000,1,1,1.24,12,19.05,0,0,4,0.048,10107.6948585,2.873867006
26924,26924,200,1,1,0.89,2,19.05,0,0,4,0.028,665.053566315,5.124552784
26925,26925,10,1,1,0.89,2,19.05,0,0,4,0.028,665.053566315,8.315574523
26926,26926,1,1,1,1.65,3,63.5,0,0,4,0.262,47630.5030352,12.33008574
26927,26927,3814,1,1,0.89,2,25.4,0,0,4,0.076,3673.62922346,1.224105985
26928,26928,10,1,1,0.89,2,38.1,0,0,4,0.076,5573.78227007,8.312792464
26929,26929,610,1,1,0.89,6,19.05,0,0,4,0.028,2596.87583037,1.983608108
26930,26930,10,1,1,1.65,6,50.8,0,0,4,0.262,114009.182797,18.45061567
26931,26931,60,1,1,1.24,2,38.1,0,0,4,0.11,6139.77662909,6.81882675
26932,26932,5,1,1,1.24,2,38.1,0,0,4,0.11,11883.438637,8.877550453
26933,26933,60,1,1,1.24,3,38.1,0,0,4,0.11,10100.9228414,7.035827357
26934,26934,60,6,1,1.24,3,38.1,0,0,4,0.11,10100.9228414,6.618518498
26935,26935,10,1,1,1.65,2,31.75,0,0,4,0.11,8912.57897771,7.895483605
26936,26936,228,0,1,0.89,3,19.05,0,0,4,0.048,2918.41893803,28.39091268
26937,26937,228,0,6,0.89,3,19.05,0,0,4,0.048,2918.41893803,5.973080797
26938,26938,228,0,20,0.89,3,19.05,0,0,4,0.048,2918.41893803,1.838941037
26939,26939,5,1,1,0.89,2,19.05,0,0,4,0.028,1551.79165474,12.51926576
26940,26940,23,1,1,1.65,2,38.1,0,0,4,0.192,9405.75758075,8.752357795
26941,26941,50,1,1,0.89,4,19.05,0,0,4,0.028,3420.27548391,3.975562393
26942,26942,1,0,3,0.89,4,19.05,0,0,4,0.028,3420.27548391,7.984509495
26943,26943,1,0,6,0.89,4,19.05,0,0,4,0.028,3420.27548391,7.186058546
26944,26944,1,0,9,0.89,4,19.05,0,0,4,0.028,3420.27548391,6.651903207
26945,26945,1,0,12,0.89,4,19.05,0,0,4,0.028,3420.27548391,5.029962776
26946,26946,610,1,1,0.89,5,19.05,0,0,4,0.028,3166.92174436,1.897364277
26947,26947,610,6,6,0.89,5,19.05,0,0,4,0.028,3166.92174436,2.030903112
26948,26948,15,1,1,1.65,3,38.1,0,0,4,0.11,12873.72519,4.061806224
26949,26949,30,1,1,1.65,4,50.8,0,0,4,0.11,17429.0433342,4.512499791
26950,26950,120,1,1,0.89,4,19.05,0,0,4,0.028,1266.76869774,4.710025984
26951,26951,75,1,1,1.65,2,38.1,0,0,4,0.11,11091.2093945,2.932290247
26952,26952,75,1,1,0.89,4,19.05,0,0,4,0.028,1868.48382917,2.698597286
26953,26953,4,1,1,0.89,6,19.05,0,0,4,0.028,3768.63687579,12.51926576
26954,26954,100,15,15,0.89,5,19.05,0,0,4,0.028,3261.92939669,3.561035594
26955,26955,140,1,1,1.65,3,63.5,0,0,4,0.564,49087.2870376,9.929168776
