,annual_usage,min_order_quantity,bracket_pricing,quantity,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,num_boss,num_bracket,other,end_a_forming,end_x_forming,no_of_components,total_component_weight,cost
20329,0.0,0.0,1.0,5.0,19.05,1.65,71,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,8.273843637
20330,0.0,0.0,1.0,10.0,19.05,1.65,71,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,6.234594348
20331,0.0,0.0,1.0,25.0,19.05,1.65,71,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,5.013270422
20332,0.0,0.0,1.0,50.0,19.05,1.65,71,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,4.671077158
20333,0.0,0.0,1.0,100.0,19.05,1.65,71,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,4.518063909
20334,0.0,0.0,1.0,250.0,19.05,1.65,71,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,4.426255961
20335,1045.0,1.0,0.0,1.0,22.22,3.05,102,4.00,63.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.31,11.49268597
20336,1045.0,0.0,1.0,100.0,22.22,3.05,100,4.00,63.5,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.31,21.93931773
20337,1045.0,0.0,1.0,1045.0,22.22,3.05,100,4.00,63.5,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.31,11.49268597
20338,114.0,12.0,0.0,12.0,25.4,1.65,74,3.00,63.5,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,6.00,0.612,11.65682745
20339,1.0,0.0,1.0,1.0,15.88,1.65,65,4.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.166,36.66197426
20340,1.0,0.0,1.0,6.0,15.88,1.65,65,4.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.166,8.315574523
20341,1.0,0.0,1.0,20.0,15.88,1.65,65,4.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.166,3.090867613
20342,3.0,0.0,1.0,1.0,19.05,1.65,148,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,17.78570355
20343,3.0,0.0,1.0,2.0,19.05,1.65,148,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,11.83766129
20344,3.0,0.0,1.0,3.0,19.05,1.65,148,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,9.854053182
20345,3.0,0.0,1.0,5.0,19.05,1.65,148,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,7.019135002
20346,3.0,0.0,1.0,10.0,19.05,1.65,148,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,6.028721978
20347,3.0,0.0,1.0,20.0,19.05,1.65,148,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,5.533515465
20348,2.0,0.0,1.0,1.0,12.7,1.65,28,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,11.07259505
20349,2.0,0.0,1.0,2.0,12.7,1.65,28,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,7.110942951
20350,2.0,0.0,1.0,3.0,12.7,1.65,28,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,5.789464899
20351,2.0,0.0,1.0,5.0,12.7,1.65,28,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,3.98390857
20352,2.0,0.0,1.0,10.0,12.7,1.65,28,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,3.321778515
20353,2.0,0.0,1.0,20.0,12.7,1.65,28,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,2.990713487
20354,1335.0,1.0,0.0,1.0,25.4,1.65,148,5.00,63.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.324,5.43057928
20355,1.0,35.0,0.0,35.0,15.88,2.41,102,6.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.22,5.75608019
20356,1.0,0.0,1.0,1.0,15.88,2.41,112,6.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.22,38.85701886
20357,1.0,0.0,1.0,6.0,15.88,2.41,112,6.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.22,10.51061912
20358,1.0,0.0,1.0,20.0,15.88,2.41,112,6.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.22,5.285912209
20359,1.0,0.0,1.0,1.0,15.88,2.41,102,6.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.22,38.69009531
20360,1.0,0.0,1.0,6.0,15.88,2.41,102,6.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.22,10.34647764
20361,1.0,0.0,1.0,20.0,15.88,2.41,102,6.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.22,5.118988666
20362,20.0,20.0,0.0,20.0,19.05,1.65,152,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,5.761644308
20363,50.0,1.0,0.0,1.0,9.52,1.65,24,2.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,8.020676263
20364,1.0,0.0,1.0,1.0,12.7,1.65,78,7.00,38.1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,31.44561353
20365,1.0,0.0,1.0,6.0,12.7,1.65,78,7.00,38.1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,7.197186782
20366,1.0,0.0,1.0,20.0,12.7,1.65,78,7.00,38.1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,2.726417876
20367,70.0,0.0,1.0,1.0,19.05,1.65,21,2.00,38.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,27.69539792
20368,70.0,0.0,1.0,6.0,19.05,1.65,21,2.00,38.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,6.14000434
20369,70.0,0.0,1.0,20.0,19.05,1.65,21,2.00,38.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,2.158877829
20370,1325.0,1.0,1.0,1.0,12.7,1.65,87,5.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,1.802774269
20371,1325.0,150.0,1.0,150.0,12.7,1.65,87,5.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,1.927966927
20372,120.0,1.0,1.0,1.0,15.88,1.65,50,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,5.600284883
20373,120.0,64.0,1.0,1.0,15.88,1.65,50,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,5.327643095
20374,659.0,30.0,0.0,30.0,15.88,2.11,83,3.00,50.8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.166,3.344034987
20375,200.0,1.0,1.0,1.0,15.88,2.11,157,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.166,5.897965202
20376,200.0,24.0,1.0,1.0,15.88,2.11,157,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.166,6.409864069
20377,659.0,6.0,0.0,6.0,25.4,3.05,157,5.00,63.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.387,7.692393294
20378,1.0,0.0,1.0,1.0,9.52,1.24,96,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,20.36189024
20379,1.0,0.0,1.0,2.0,9.52,1.24,96,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,12.43858605
20380,1.0,0.0,1.0,3.0,9.52,1.24,96,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,9.795629942
20381,1.0,0.0,1.0,5.0,9.52,1.24,96,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,6.473851427
20382,1.0,0.0,1.0,10.0,9.52,1.24,96,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.152373375
20383,1.0,0.0,1.0,20.0,9.52,1.24,96,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,4.493025378
20384,1.0,0.0,1.0,1.0,9.52,1.24,102,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,20.40918525
20385,1.0,0.0,1.0,2.0,9.52,1.24,102,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,12.48309899
20386,1.0,0.0,1.0,3.0,9.52,1.24,102,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,9.842924946
20387,1.0,0.0,1.0,5.0,9.52,1.24,102,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,6.515582313
20388,1.0,0.0,1.0,10.0,9.52,1.24,102,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.19410426
20389,1.0,0.0,1.0,20.0,9.52,1.24,102,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,4.534756264
20390,1.0,0.0,1.0,1.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,20.36189024
20391,1.0,0.0,1.0,2.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,12.43858605
20392,1.0,0.0,1.0,3.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,9.795629942
20393,1.0,0.0,1.0,5.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,6.473851427
20394,1.0,0.0,1.0,10.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.152373375
20395,1.0,0.0,1.0,20.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,4.493025378
20396,1.0,0.0,1.0,1.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,20.36189024
20397,1.0,0.0,1.0,2.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,12.43858605
20398,1.0,0.0,1.0,3.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,9.795629942
20399,1.0,0.0,1.0,5.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,6.473851427
20400,1.0,0.0,1.0,10.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.152373375
20401,1.0,0.0,1.0,20.0,9.52,1.24,95,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,4.493025378
20402,20.0,10.0,0.0,10.0,9.52,0.89,86,2.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,5.441707517
20403,11.0,0.0,1.0,1.0,9.52,1.24,36,2.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,30.5776111
20404,11.0,0.0,1.0,6.0,9.52,1.24,36,2.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,7.277866495
20405,11.0,0.0,1.0,20.0,9.52,1.24,36,2.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,2.136621356
20406,7000.0,1.0,1.0,1.0,31.75,1.65,23,2.00,50.8,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.13,6.682505856
20407,434.0,37.0,0.0,37.0,25.4,2.41,166,6.00,63.5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.445,5.552989879
20408,1.0,0.0,1.0,1.0,15.88,1.65,76,2.00,50.8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,36.65641014
20409,1.0,0.0,1.0,6.0,15.88,1.65,76,2.00,50.8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,8.310010405
20410,1.0,0.0,1.0,20.0,15.88,1.65,76,2.00,50.8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,3.082521436
20411,1.0,0.0,1.0,1.0,15.88,1.65,63,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,31.26199763
20412,1.0,0.0,1.0,6.0,15.88,1.65,63,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,7.013570884
20413,1.0,0.0,1.0,20.0,15.88,1.65,63,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,2.54001992
20414,900.0,0.0,1.0,1.0,25.4,3.05,98,2.00,50.8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.51,78.0617951
20415,900.0,0.0,1.0,3.0,25.4,3.05,98,2.00,50.8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.51,30.93927878
20416,900.0,0.0,1.0,5.0,25.4,3.05,98,2.00,50.8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.51,20.71521174
20417,900.0,0.0,1.0,10.0,25.4,3.05,98,2.00,50.8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.51,12.96161315
20418,1.0,1.0,0.0,1.0,9.52,1.24,36,2.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,1.94744134
20419,1.0,0.0,1.0,1.0,9.52,1.24,153,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,21.98104861
20420,1.0,0.0,1.0,2.0,9.52,1.24,153,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,14.0521803
20421,1.0,0.0,1.0,3.0,9.52,1.24,153,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,11.41200625
20422,1.0,0.0,1.0,5.0,9.52,1.24,153,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,7.853752719
20423,1.0,0.0,1.0,10.0,9.52,1.24,153,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,6.532274667
20424,1.0,0.0,1.0,20.0,9.52,1.24,153,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.870144611
20425,1.0,0.0,1.0,1.0,9.52,1.24,161,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,22.50685778
20426,1.0,0.0,1.0,2.0,9.52,1.24,161,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,14.57798946
20427,1.0,0.0,1.0,3.0,9.52,1.24,161,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,11.93781542
20428,1.0,0.0,1.0,5.0,9.52,1.24,161,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,8.310010405
20429,1.0,0.0,1.0,10.0,9.52,1.24,161,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,6.985750294
20430,1.0,0.0,1.0,20.0,9.52,1.24,161,10.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,6.326402297
20431,3.0,0.0,1.0,1.0,9.52,1.65,140,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,12.68340724
20432,3.0,0.0,1.0,2.0,9.52,1.65,140,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,8.716191027
20433,3.0,0.0,1.0,3.0,9.52,1.65,140,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,7.397495034
20434,3.0,0.0,1.0,5.0,9.52,1.65,140,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,5.386066335
20435,3.0,0.0,1.0,10.0,9.52,1.65,140,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,4.72393628
20436,3.0,0.0,1.0,20.0,9.52,1.65,140,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,4.395653311
20437,2.0,0.0,1.0,1.0,9.52,1.24,58,1.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,11.46486538
20438,2.0,0.0,1.0,2.0,9.52,1.24,58,1.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,7.500431219
20439,2.0,0.0,1.0,3.0,9.52,1.24,58,1.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,6.178953167
20440,2.0,0.0,1.0,5.0,9.52,1.24,58,1.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,4.323319775
20441,2.0,0.0,1.0,10.0,9.52,1.24,58,1.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,3.66118972
20442,2.0,0.0,1.0,20.0,9.52,1.24,58,1.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,3.330124692
20443,3500.0,1.0,1.0,1.0,9.52,0.89,34,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.117,2.720853758
20444,3000.0,1.0,1.0,1.0,9.52,0.89,41,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.117,3.658407661
20445,434.0,1.0,0.0,1.0,25.4,2.11,46,2.00,63.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.387,4.490243319
20446,5.0,1.0,0.0,1.0,76.2,1.65,100,2.00,114.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,12.553,310.9702153
20447,100.0,1.0,0.0,1.0,12.7,1.65,30,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.157,3.127034381
20448,82.0,30.0,0.0,30.0,12.7,0.89,173,6.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.098,6.560095258
20449,2.0,0.0,1.0,1.0,9.52,0.89,139,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,15.47381248
20450,2.0,0.0,1.0,2.0,9.52,0.89,139,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,10.24075939
20451,2.0,0.0,1.0,3.0,9.52,0.89,139,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,8.496408362
20452,2.0,0.0,1.0,5.0,9.52,0.89,139,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,6.020375801
20453,2.0,0.0,1.0,10.0,9.52,0.89,139,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,5.149591316
20454,2.0,0.0,1.0,20.0,9.52,0.89,139,4.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,4.712808043
20455,1.0,1.0,0.0,1.0,9.52,1.65,36,2.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,2.042031348
20456,1.0,1.0,0.0,1.0,9.52,1.65,44,3.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,2.172788124
20457,1.0,0.0,1.0,1.0,12.7,1.65,23,2.00,25.4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,30.54422639
20458,1.0,0.0,1.0,6.0,12.7,1.65,23,2.00,25.4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,6.295799647
20459,1.0,0.0,1.0,20.0,12.7,1.65,23,2.00,25.4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,1.822248683
20460,1.0,0.0,1.0,1.0,12.7,1.65,23,2.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,30.54422639
20461,1.0,0.0,1.0,6.0,12.7,1.65,23,2.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,6.295799647
20462,1.0,0.0,1.0,20.0,12.7,1.65,23,2.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,1.822248683
20463,1.0,0.0,1.0,1.0,12.7,1.65,54,4.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,31.00326614
20464,1.0,0.0,1.0,6.0,12.7,1.65,54,4.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,6.752057333
20465,1.0,0.0,1.0,20.0,12.7,1.65,54,4.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,2.281288427
20466,1.0,0.0,1.0,1.0,12.7,1.65,24,2.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,30.55257257
20467,1.0,0.0,1.0,6.0,12.7,1.65,24,2.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,6.301363765
20468,1.0,0.0,1.0,20.0,12.7,1.65,24,2.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,1.83059486
20469,1.0,0.0,1.0,1.0,12.7,1.65,29,2.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,30.59986757
20470,1.0,0.0,1.0,6.0,12.7,1.65,29,2.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,6.348658769
20471,1.0,0.0,1.0,20.0,12.7,1.65,29,2.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,1.877889864
20472,1.0,1.0,0.0,1.0,9.52,1.24,46,3.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,2.985149369
20473,1.0,0.0,1.0,1.0,12.7,1.24,152,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,32.13556417
20474,1.0,0.0,1.0,6.0,12.7,1.24,152,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,7.887137428
20475,1.0,0.0,1.0,20.0,12.7,1.24,152,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,3.416368523
20476,150.0,5.0,0.0,5.0,25.4,1.65,78,2.00,63.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.387,6.34587671
20477,150.0,5.0,0.0,5.0,25.4,1.65,49,2.00,63.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.387,5.566900174
20478,1.0,0.0,1.0,5.0,6.35,0.71,47,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,30.761227
20479,1.0,0.0,1.0,19.0,6.35,0.71,47,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,6.512800254
20480,1.0,0.0,1.0,20.0,6.35,0.71,47,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,2.042031348
20481,1.0,0.0,1.0,5.0,6.35,0.71,20,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,30.46632874
20482,1.0,0.0,1.0,19.0,6.35,0.71,20,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,6.217901994
20483,1.0,0.0,1.0,20.0,6.35,0.71,20,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,1.744351029
20484,1.0,0.0,1.0,5.0,6.35,0.71,123,1.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.06,31.47621618
20485,1.0,0.0,1.0,19.0,6.35,0.71,123,1.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.06,7.76472683
20486,1.0,0.0,1.0,20.0,6.35,0.71,123,1.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.06,3.391329991
20487,1.0,0.0,1.0,5.0,6.35,0.71,91,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.051,36.45610189
